No errors
No warnings
589 ms
data source=metars
4601 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
TFFF 140300Z AUTO 05003KT 010V080 9999 FEW025 23/20 Q1017 TEMPO 4000 SHRA SCT015TCU,TFFF,2019-01-14T03:00:00Z,14.6,-61.0,23.0,20.0,50,3,,6.21,30.029528,,,TRUE,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
NCRK 140300Z AUTO 32005KT //// ////// 31/25 Q1008,NCRK,2019-01-14T03:00:00Z,-10.05,-161.08,31.0,25.0,320,5,,,29.763779,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,5.0
NCPK 140300Z AUTO NIL,NCPK,2019-01-14T03:00:00Z,-10.88,-165.82,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,3.0
NCPY 140300Z AUTO NIL,NCPY,2019-01-14T03:00:00Z,-9.02,-158.07,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,2.0
NCMH 140300Z AUTO 33003KT //// ////// 31/25 Q1008,NCMH,2019-01-14T03:00:00Z,-10.38,-161.0,31.0,25.0,330,3,,,29.763779,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,0.0
NCMR 140300Z AUTO 09005KT //// ////// ////// Q1007,NCMR,2019-01-14T03:00:00Z,-19.85,-157.7,,,90,5,,,29.734253,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,8.0
NCMK 140300Z AUTO 16006KT //// ////// 29/23 Q1006,NCMK,2019-01-14T03:00:00Z,-20.15,-157.38,29.0,23.0,160,6,,,29.704725,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,9.0
NCMG 140300Z AUTO 14009KT //// ////// 28/24 Q1004,NCMG,2019-01-14T03:00:00Z,-21.92,-157.95,28.0,24.0,140,9,,,29.64567,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,41.0
NCAT 140300Z AUTO 10003KT //// ////// ////// Q1003,NCAT,2019-01-14T03:00:00Z,-19.97,-158.12,,,100,3,,,29.616142,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,11.0
NCRG 140300Z 11006KT 9999 SCT018 SCT290 29/24 Q1006,NCRG,2019-01-14T03:00:00Z,-21.2,-159.82,29.0,24.0,110,6,,6.21,29.704725,,,,,,,,,,,SCT,1800,SCT,29000,,,,,VFR,,,,,,,,,,,,METAR,7.0
SBPA 140300Z 27007KT CAVOK 25/22 Q1015,SBPA,2019-01-14T03:00:00Z,-30.0,-51.17,25.0,22.0,270,7,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
UGSB 140300Z 14007KT CAVOK 05/00 Q1006 NOSIG,UGSB,2019-01-14T03:00:00Z,41.62,41.6,5.0,0.0,140,7,,6.21,29.704725,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,32.0
UGKO 140300Z 09004KT 9999 BKN046 04/M01 Q1007 NOSIG,UGKO,2019-01-14T03:00:00Z,42.18,42.48,4.0,-1.0,90,4,,6.21,29.734253,,,,,,TRUE,,,,,BKN,4600,,,,,,,VFR,,,,,,,,,,,,METAR,68.0
UGTB 140300Z 30012KT CAVOK 02/M04 Q1009 NOSIG,UGTB,2019-01-14T03:00:00Z,41.67,44.95,2.0,-4.0,300,12,,6.21,29.793306,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,495.0
LPMT 140300Z 07003KT CAVOK 01/01 Q1026,LPMT,2019-01-14T03:00:00Z,38.7,-9.05,1.0,1.0,70,3,,6.21,30.295275,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
LPMR 140300Z 16003KT 5000 BR NSC 01/01 Q1026,LPMR,2019-01-14T03:00:00Z,39.82,-8.87,1.0,1.0,160,3,,3.11,30.295275,,,,,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,54.0
LPOV 140300Z VRB01KT CAVOK 01/01 Q1026,LPOV,2019-01-14T03:00:00Z,40.92,-8.65,1.0,1.0,0,1,,6.21,30.295275,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
UBEE 140300Z 15005KT CAVOK 01/N00 Q1008 R30/////// NOSIG,UBEE,2019-01-14T03:00:00Z,40.63,47.15,,,150,5,,6.21,29.763779,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
FMCZ 140300Z AUTO 00000KT 9999 ///CB 25/25 Q1012 TEMPO 2000 TSRA,FMCZ,2019-01-14T03:00:00Z,-12.8,45.27,25.0,25.0,0,0,,6.21,29.88189,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECI,7.0
LCPH 140300Z 02008KT CAVOK 07/06 Q1007,LCPH,2019-01-14T03:00:00Z,34.72,32.47,7.0,6.0,20,8,,6.21,29.734253,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
LCLK 140300Z 32006KT 9999 FEW020TCU 07/06 Q1007 NOSIG,LCLK,2019-01-14T03:00:00Z,34.87,33.62,7.0,6.0,320,6,,6.21,29.734253,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
YMOR 140300Z AUTO 01011KT 340V070 9999 // NCD 34/08 Q1015,YMOR,2019-01-14T03:00:00Z,-29.5,149.85,34.0,8.0,10,11,,6.21,29.970472,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,214.0
YMML 140300Z 17011KT CAVOK 35/15 Q1009,YMML,2019-01-14T03:00:00Z,-37.67,144.82,35.0,15.0,170,11,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,141.0
YMIA 140300Z AUTO 31007KT 250V350 9999 // NCD 40/M00 Q1009,YMIA,2019-01-14T03:00:00Z,-34.23,142.08,40.0,0.0,310,7,,6.21,29.793306,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,51.0
YMER 140300Z AUTO 04014KT 9999 // NCD 25/20 Q1013,YMER,2019-01-14T03:00:00Z,-36.92,149.9,25.0,20.0,40,14,,6.21,29.911417,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
YMEN 140300Z AUTO 17010KT 9999 // NCD 34/17 Q1009,YMEN,2019-01-14T03:00:00Z,-37.72,144.9,34.0,17.0,170,10,,6.21,29.793306,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,86.0
YMEK 140300Z AUTO 36011KT 9999 // NCD 42/07 Q1008,YMEK,2019-01-14T03:00:00Z,-26.62,118.55,42.0,7.0,360,11,,6.21,29.763779,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,522.0
YMDG 140300Z AUTO 02004KT 9999 // NCD 32/16 Q1017,YMDG,2019-01-14T03:00:00Z,-32.57,149.62,32.0,16.0,20,4,,6.21,30.029528,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,471.0
YMAY 140300Z AUTO 21004KT 9999 // NCD 38/14 Q1011,YMAY,2019-01-14T03:00:00Z,-36.07,146.93,38.0,14.0,210,4,,6.21,29.852362,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,171.0
YMAV 140300Z AUTO 12009KT //// // NCD 32/17 Q1009 RF00.0/000.0 PRESENT WEATHER SENSOR US,YMAV,2019-01-14T03:00:00Z,-38.03,144.48,32.0,17.0,120,9,,,29.793306,,,TRUE,,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,8.0
YLRE 140300Z AUTO 09011KT //// // NCD 36/16 Q1010,YLRE,2019-01-14T03:00:00Z,-23.43,144.28,36.0,16.0,90,11,,,29.822834,,,TRUE,,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,193.0
SADF 140300Z 00000KT CAVOK 22/20 Q1013,SADF,2019-01-14T03:00:00Z,-34.45,-58.58,22.0,20.0,0,0,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
NSFA 140300Z 35010KT 210V360 9999 FEW022 BKN280 31/26 Q1004,NSFA,2019-01-14T03:00:00Z,-13.83,-172.0,31.0,26.0,350,10,,6.21,29.64567,,,,,,,,,,,FEW,2200,BKN,28000,,,,,VFR,,,,,,,,,,,,METAR,5.0
YWLM 140300Z 10015KT 9999 FEW040 30/19 Q1015,YWLM,2019-01-14T03:00:00Z,-32.8,151.83,30.0,19.0,100,15,,6.21,29.970472,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
YWHA 140300Z AUTO 12009KT 9999 // NCD 34/14 Q1008,YWHA,2019-01-14T03:00:00Z,-33.07,137.52,34.0,14.0,120,9,,6.21,29.763779,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,13.0
YWGT 140300Z AUTO 32006KT 270V350 9999 // NCD 38/10 Q1011,YWGT,2019-01-14T03:00:00Z,-36.42,146.3,38.0,10.0,320,6,,6.21,29.852362,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,153.0
YTRE 140300Z AUTO 08013KT 9999 // NCD 29/18 Q1016,YTRE,2019-01-14T03:00:00Z,-31.88,152.52,29.0,18.0,80,13,,6.21,30.0,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,12.0
YTNK 140300Z AUTO 04013KT 9999 // NCD 37/12 Q1009,YTNK,2019-01-14T03:00:00Z,-19.63,134.18,37.0,12.0,40,13,,6.21,29.793306,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,377.0
YTEF 140300Z AUTO 36009KT 9999 // NCD 38/19 Q1008,YTEF,2019-01-14T03:00:00Z,-21.72,122.23,38.0,19.0,360,9,,6.21,29.763779,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,296.0
YSWG 140300Z AUTO 35007KT 280V040 9999 // NCD 39/11 Q1011,YSWG,2019-01-14T03:00:00Z,-35.13,147.47,39.0,11.0,350,7,,6.21,29.852362,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,213.0
YSTW 140300Z AUTO 11006KT 080V150 9999 // NCD 33/05 Q1016 RF00.0/000.0,YSTW,2019-01-14T03:00:00Z,-31.07,150.85,33.0,5.0,110,6,,6.21,30.0,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,410.0
WSAP 140300Z 05014KT 9999 FEW018 BKN300 29/24 Q1011,WSAP,2019-01-14T03:00:00Z,1.37,103.92,29.0,24.0,50,14,,6.21,29.852362,,,,,,,,,,,FEW,1800,BKN,30000,,,,,VFR,,,,,,,,,,,,METAR,32.0
WSSL 140300Z 01007KT 330V040 9999 FEW016 FEW020TCU BKN300 29/23 Q1011,WSSL,2019-01-14T03:00:00Z,1.42,103.87,29.0,23.0,10,7,,6.21,29.852362,,,,,,,,,,,FEW,1600,FEW,2000,BKN,30000,,,VFR,,,,,,,,,,,,METAR,14.0
SAWH 140300Z 23010KT 9999 FEW025 BKN040 08/05 Q1002,SAWH,2019-01-14T03:00:00Z,-54.85,-68.3,8.0,5.0,230,10,,6.21,29.586615,,,,,,,,,,,FEW,2500,BKN,4000,,,,,VFR,,,,,,,,,,,,METAR,14.0
MPMG 140300Z 33005KT CAVOK 25/21 Q1013 NOSIG,MPMG,2019-01-14T03:00:00Z,8.98,-79.57,25.0,21.0,330,5,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
MPDA 140300Z 040123KT CAVOK 27/16 Q1012,MPDA,2019-01-14T03:00:00Z,8.4,-82.43,27.0,16.0,40,123,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
MPTO 140300Z 33004KT 9999 FEW020 25/21 Q1013 NOSIG,MPTO,2019-01-14T03:00:00Z,9.05,-79.37,25.0,21.0,330,4,,6.21,29.911417,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,45.0
VERC 140300Z 03003KT 1300 BR SCT020 SCT100 16/11 Q1019 BECMG 1500 BR,VERC,2019-01-14T03:00:00Z,23.32,85.32,16.0,11.0,30,3,,0.81,30.088583,,,,,,,,,,BR,SCT,2000,SCT,10000,,,,,LIFR,,,,,,,,,,,,METAR,652.0
VEIM 140300Z 12003KT 0500 FG FEW010 SCT018 10/09 Q1018 BECMG 0800 FG,VEIM,2019-01-14T03:00:00Z,24.77,93.9,10.0,9.0,120,3,,0.31,30.059055,,,,,,,,,,FG,FEW,1000,SCT,1800,,,,,LIFR,,,,,,,,,,,,METAR,781.0
KMLI 140300Z 00000KT 10SM MIFG CLR M12/M13 A3042 RMK AO2 T11221133,KMLI,2019-01-14T03:00:00Z,41.45,-90.52,-12.2,-13.3,0,0,,10.0,30.41929,,,,TRUE,,,,,,MIFG,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,184.0
KEDJ 140300Z AUTO 05008KT 10SM BKN006 M04/M04 A3029 RMK AO1,KEDJ,2019-01-14T03:00:00Z,40.37,-83.82,-4.0,-4.0,50,8,,10.0,30.28937,,,TRUE,TRUE,,,,,,,BKN,600,,,,,,,IFR,,,,,,,,,,,,SPECI,342.0
KDCA 140300Z 02011KT 3SM -SN SCT022 BKN029 OVC050 M01/M04 A3030 RMK AO2 P0000 T10111044,KDCA,2019-01-14T03:00:00Z,38.85,-77.03,-1.1,-4.4,20,11,,3.0,30.301182,,,,TRUE,,,,,,-SN,SCT,2200,BKN,2900,OVC,5000,,,MVFR,,,,,,0.005,,,,,,SPECI,18.0
KCRG 140300Z AUTO 05006KT 10SM BKN006 14/14 A3015 RMK AO2 T01440144,KCRG,2019-01-14T03:00:00Z,30.33,-81.52,14.4,14.4,50,6,,10.0,30.15059,,,TRUE,TRUE,,,,,,,BKN,600,,,,,,,IFR,,,,,,,,,,,,SPECI,13.0
KCDC 140300Z AUTO 35005KT 10SM OVC015 M03/M04 A3021 RMK AO2 T10331044,KCDC,2019-01-14T03:00:00Z,37.7,-113.1,-3.3,-4.4,350,5,,10.0,30.209646,,,TRUE,TRUE,,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,SPECI,1714.0
KAGS 140300Z 31003KT 10SM OVC016 08/06 A3020 RMK AO2 T00780056,KAGS,2019-01-14T03:00:00Z,33.37,-81.97,7.8,5.6,310,3,,10.0,30.200787,,,,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,SPECI,44.0
PADE 140300Z AUTO 07024G34KT 1/4SM +SN VV012 A2950 RMK AO2 PK WND 06034/0255 P0000 TSNO $,PADE,2019-01-14T03:00:00Z,66.07,-162.77,,,70,24,34,0.25,29.500984,,,TRUE,TRUE,TRUE,,TRUE,,,+SN,OVX,0,,,,,,,LIFR,,,,,,0.005,,,,,1200,SPECI,5.0
FQLC 140300Z 02007KT 0200 DZ BKN001 BKN014 FEW020CB 18/18 Q1019 RMK CB ISO ALL/D FG,FQLC,2019-01-14T03:00:00Z,-13.27,35.25,18.0,18.0,20,7,,0.12,30.088583,,,,,,,,,,DZ,BKN,100,BKN,1400,FEW,2000,,,LIFR,,,,,,,,,,,,SPECI,1365.0
OPRN 140300Z 00000KT 4000 BR NSC 03/01 Q1023 TEMPO 2100 RMK A3021,OPRN,2019-01-14T03:00:00Z,33.62,73.08,3.0,1.0,0,0,,2.49,30.206694,,,,,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,SPECI,508.0
OPNH 140300Z 31504KT 1000M BR NSC 11/07 Q1023 BECMG 1500 BR,OPNH,2019-01-14T03:00:00Z,26.22,68.37,11.0,7.0,315,4,,0.62,30.206694,,,,,,,,,,BR,CLR,,,,,,,,LIFR,,,,,,,,,,,,SPECI,38.0
VEPT 140300Z 25003KT 1000 R25/1300 FG NSC 13/10 Q1017 NOSIG,VEPT,2019-01-14T03:00:00Z,25.6,85.08,13.0,10.0,250,3,,0.62,30.029528,,,,,,TRUE,,,,FG,CLR,,,,,,,,LIFR,,,,,,,,,,,,METAR,60.0
EPWA 140300Z 26009KT 230V300 9999 -RA BKN007 BKN015 04/03 Q0979 NOSIG,EPWA,2019-01-14T03:00:00Z,52.17,20.97,4.0,3.0,260,9,,6.21,28.90748,,,,,,TRUE,,,,-RA,BKN,700,BKN,1500,,,,,IFR,,,,,,,,,,,,METAR,107.0
EPRZ 140300Z 21015KT 3000 SN BR BKN003 01/00 Q0984 R27/12//95,EPRZ,2019-01-14T03:00:00Z,50.1,22.05,1.0,0.0,210,15,,1.86,29.055119,,,,,,,,,,SN BR,BKN,300,,,,,,,LIFR,,,,,,,,,,,,SPECI,202.0
EPPO 140300Z 29020KT 9999 -SHRA SCT015CB BKN017 04/02 Q0985 R10/290294,EPPO,2019-01-14T03:00:00Z,52.42,16.82,4.0,2.0,290,20,,6.21,29.084646,,,,,,,,,,-SHRA,SCT,1500,BKN,1700,,,,,MVFR,,,,,,,,,,,,SPECI,92.0
EPLL 140300Z 26016KT 5000 -RA BR BKN007 03/03 Q0982,EPLL,2019-01-14T03:00:00Z,51.72,19.4,3.0,3.0,260,16,,3.11,28.996063,,,,,,,,,,-RA BR,BKN,700,,,,,,,IFR,,,,,,,,,,,,METAR,184.0
EPKK 140300Z 25017KT 9999 FEW011 BKN017 03/01 Q0986 R25/29//95,EPKK,2019-01-14T03:00:00Z,50.07,19.8,3.0,1.0,250,17,,6.21,29.114174,,,,,,,,,,,FEW,1100,BKN,1700,,,,,MVFR,,,,,,,,,,,,SPECI,237.0
EPGD 140300Z 31016KT 8000 -SHRA BKN003 BKN012TCU 03/02 Q0977,EPGD,2019-01-14T03:00:00Z,54.37,18.47,3.0,2.0,310,16,,4.97,28.848425,,,,,,,,,,-SHRA,BKN,300,BKN,1200,,,,,LIFR,,,,,,,,,,,,METAR,138.0
EPZG 140300Z 27017G27KT 240V310 8000 -SHRA SCT019 BKN028TCU 04/02 Q0988,EPZG,2019-01-14T03:00:00Z,52.13,15.8,4.0,2.0,270,17,27,4.97,29.17323,,,,,,,,,,-SHRA,SCT,1900,BKN,2800,,,,,MVFR,,,,,,,,,,,,METAR,59.0
EPWR 140300Z 30024KT 9999 FEW017 BKN045 04/01 Q0988,EPWR,2019-01-14T03:00:00Z,51.1,16.87,4.0,1.0,300,24,,6.21,29.17323,,,,,,,,,,,FEW,1700,BKN,4500,,,,,VFR,,,,,,,,,,,,METAR,121.0
EPSC 140300Z 31020G30KT 9999 SCT017 BKN019 03/00 Q0987,EPSC,2019-01-14T03:00:00Z,53.58,14.9,3.0,0.0,310,20,30,6.21,29.143702,,,,,,,,,,,SCT,1700,BKN,1900,,,,,MVFR,,,,,,,,,,,,METAR,47.0
EPMO 140300Z 25012KT 9999 BKN009 BKN015 03/03 Q0979,EPMO,2019-01-14T03:00:00Z,52.45,20.65,3.0,3.0,250,12,,6.21,28.90748,,,,,,,,,,,BKN,900,BKN,1500,,,,,IFR,,,,,,,,,,,,METAR,104.0
EPLB 140300Z 22014KT 9999 -SN BKN009 OVC015 01/01 Q0981,EPLB,2019-01-14T03:00:00Z,51.23,22.72,1.0,1.0,220,14,,6.21,28.966536,,,,,,,,,,-SN,BKN,900,OVC,1500,,,,,IFR,,,,,,,,,,,,METAR,206.0
EPKT 140300Z 26014KT 7000 -SHRA SCT003 BKN004 BKN006CB 02/01 Q0985,EPKT,2019-01-14T03:00:00Z,50.47,19.08,2.0,1.0,260,14,,4.35,29.084646,,,,,,,,,,-SHRA,SCT,300,BKN,400,BKN,600,,,LIFR,,,,,,,,,,,,METAR,284.0
EPBY 140300Z 29016KT 9999 FEW009 BKN014 05/03 Q0981,EPBY,2019-01-14T03:00:00Z,53.1,18.0,5.0,3.0,290,16,,6.21,28.966536,,,,,,,,,,,FEW,900,BKN,1400,,,,,MVFR,,,,,,,,,,,,METAR,71.0
NTAA 140300Z 08010KT 9999 VCSH FEW013TCU SCT060 OVC130 28/23 Q1008 TEMPO 04015G25KT 2000 SHRA FEW010 SCT016 BKN040,NTAA,2019-01-14T03:00:00Z,-17.55,-149.62,28.0,23.0,80,10,,6.21,29.763779,,,,,,,,,,VCSH,FEW,1300,SCT,6000,OVC,13000,,,VFR,,,,,,,,,,,,METAR,2.0
GMTN 140300Z AUTO 19005KT 8000NDV /// 07/03 Q1023,GMTN,2019-01-14T03:00:00Z,35.57,-5.32,7.0,3.0,190,5,,,30.206694,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,10.0
GMTA 140300Z 18004KT CAVOK 07/M05 Q1024 NOSIG,GMTA,2019-01-14T03:00:00Z,35.17,-3.85,7.0,-5.0,180,4,,6.21,30.236221,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,14.0
GMMZ 140300Z VRB02KT CAVOK 02/M11 Q1026 NOSIG,GMMZ,2019-01-14T03:00:00Z,30.92,-6.9,2.0,-11.0,0,2,,6.21,30.295275,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1140.0
GMMW 140300Z 22004KT CAVOK 00/M05 Q1023 NOSIG,GMMW,2019-01-14T03:00:00Z,34.98,-3.02,0.0,-5.0,220,4,,6.21,30.206694,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,175.0
GMML 140300Z 11010KT CAVOK 14/M12 Q1021 NOSIG,GMML,2019-01-14T03:00:00Z,27.13,-13.23,14.0,-12.0,110,10,,6.21,30.147638,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
GMMB 140300Z AUTO 13004KT //// R32/P2000N ////// 05/05 Q1025 NOSIG,GMMB,2019-01-14T03:00:00Z,33.65,-7.22,5.0,5.0,130,4,,1.24,30.265747,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,METAR,191.0
GMFO 140300Z 17009KT CAVOK 05/M07 Q1024 NOSIG,GMFO,2019-01-14T03:00:00Z,34.77,-1.92,5.0,-7.0,170,9,,6.21,30.236221,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,470.0
GMFM 140300Z 16004KT CAVOK 09/M01 Q1024 NOSIG,GMFM,2019-01-14T03:00:00Z,33.87,-5.52,9.0,-1.0,160,4,,6.21,30.236221,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,549.0
GMFK 140300Z 05002KT CAVOK 01/M07 Q1027 NOSIG,GMFK,2019-01-14T03:00:00Z,31.95,-4.4,1.0,-7.0,50,2,,6.21,30.324802,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1045.0
GMTT 140300Z 08003KT 050V120 8000 NSC 05/03 Q1025 NOSIG,GMTT,2019-01-14T03:00:00Z,35.72,-5.9,5.0,3.0,80,3,,4.97,30.265747,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,21.0
GMMX 140300Z AUTO 07002KT 9999NDV /// 05/M03 Q1024,GMMX,2019-01-14T03:00:00Z,31.62,-8.02,5.0,-3.0,70,2,,,30.236221,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,466.0
GMMN 140300Z 13004KT 6000 NSC 03/03 Q1024 NOSIG,GMMN,2019-01-14T03:00:00Z,33.37,-7.57,3.0,3.0,130,4,,3.73,30.236221,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,206.0
GMME 140300Z 13004KT 090V190 8000 NSC 07/05 Q1024 NOSIG,GMME,2019-01-14T03:00:00Z,34.03,-6.77,7.0,5.0,130,4,,4.97,30.236221,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,75.0
GMFF 140300Z 19008KT CAVOK 05/M01 Q1025 NOSIG,GMFF,2019-01-14T03:00:00Z,33.92,-4.97,5.0,-1.0,190,8,,6.21,30.265747,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,579.0
GMAD 140300Z 06006KT CAVOK 06/01 Q1024 NOSIG,GMAD,2019-01-14T03:00:00Z,30.32,-9.42,6.0,1.0,60,6,,6.21,30.236221,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,74.0
PKWA 140300Z AUTO 10019G22KT 10SM SCT028 SCT037 30/23 A2970 RMK AO2 T03000226,PKWA,2019-01-14T03:00:00Z,8.72,167.72,30.0,22.6,100,19,22,10.0,29.698818,,,TRUE,TRUE,,,,,,,SCT,2800,SCT,3700,,,,,VFR,,,,,,,,,,,,SPECI,8.0
MMLO 140300Z 17009KT 6SM -RA SCT030CB BKN080 BKN220 14/10 A3039 RMK 8/963 LTG/SE,MMLO,2019-01-14T03:00:00Z,21.0,-101.47,14.0,10.0,170,9,,6.0,30.389763,,,,,,,,,,-RA,SCT,3000,BKN,8000,BKN,22000,,,VFR,,,,,,,,,,,,SPECI,1819.0
HECA 140300Z 20017KT 2000 SA NSC 11/03 Q1013 NOSIG,HECA,2019-01-14T03:00:00Z,30.12,31.38,11.0,3.0,200,17,,1.24,29.911417,,,,,,TRUE,,,,SA,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,74.0
VGEG 140300Z 00000KT 2000 HZ SCT100 17/14 Q1016 NOSIG,VGEG,2019-01-14T03:00:00Z,22.27,91.82,17.0,14.0,0,0,,1.24,30.0,,,,,,TRUE,,,,HZ,SCT,10000,,,,,,,IFR,,,,,,,,,,,,METAR,6.0
MKJS 140300Z 17003KT 9999 FEW022 SCT034 25/21 Q1018,MKJS,2019-01-14T03:00:00Z,18.5,-77.92,25.0,21.0,170,3,,6.21,30.059055,,,,,,,,,,,FEW,2200,SCT,3400,,,,,VFR,,,,,,,,,,,,METAR,1.0
SULS 140300Z 08007KT 5000 -DZ OVC005 21/20 Q1014,SULS,2019-01-14T03:00:00Z,-34.87,-55.1,21.0,20.0,80,7,,3.11,29.940945,,,,,,,,,,-DZ,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,30.0
RPVD 140300Z 04008KT 9999 VCSH SCT015 BKN080 27/24 Q1011 RMK A2985 VCSH NE,RPVD,2019-01-14T03:00:00Z,9.33,123.3,27.0,24.0,40,8,,6.21,29.852362,,,,,,,,,,VCSH,SCT,1500,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,8.0
